n	Cond(V_n)
2127	2495.8272697095185
2129	3008.7396030664722
2130	2302.2340650205065
2131	3011.5680299573964
2134	2873.544780645155
2135	12683.705898362641
2137	3020.0533106327957
2138	1509.6734740098907
2139	8974.395368492187
2141	3025.710164418571
2143	3028.5385913121086
2145	61401.10657074421
2146	4558.048927771508
2147	7624.305178754304
2149	4592.178077917057
2153	3042.680725786237
2154	1260.8934946410925
2155	3763.9570430345966
2157	2530.852114340916
2158	3157.2015811333663
2159	7274.61608733798
2161	3053.9944333732014
2162	4154.264786324244
2163	5639.183982045315
2165	3780.754606301709
2167	5885.574960572716
2170	6339.678864942535
2171	6415.12380715118
2173	11100.709313456053
2174	1535.12930991499
2177	4653.715098371636
2179	3079.4502754683585
2181	2559.3252549569092
2182	1540.786162375175
2183	10631.54778273266
2185	15010.246075700734
2186	1543.6145886101795
2189	5954.905920550976
2190	2184.1022405694002
2191	4683.800556311165
2193	9964.767332684092
2194	1549.2714410899227
2195	3832.6061846663297
2198	2337.1451192560207
2199	2580.4912505439147
2201	9881.758006519354
2202	1289.3664117965884
2203	3113.391398313445
2206	1557.7567198336085
2207	3119.0482521265667
2210	7046.264000561636
2211	6665.407244223213
2213	3127.5335328492083
2215	3868.390026579878
2217	2601.657246372948
2218	1566.2419986057625
2219	4744.65440702387
2221	3138.8472404848735
2222	2997.148359662728
2226	2928.3729160252065
2227	7510.547900852
2229	2615.5160915778797
2230	1940.4146974825453
2231	8702.142338742184
2233	27517.028344332917
2234	1577.5557036787923
2235	4193.145967652482
2237	3161.47465577473
2238	1310.532364250494
2239	3164.303082687678
2242	3937.774169886344
2243	3169.9599365147087
2245	3920.2415961184893
2246	1586.0409825156019
2247	5857.440869816031
2249	6649.708419541247
2251	3181.2736441732745
2253	2643.9892387338896
2255	15753.308877073943
2257	11003.55449075903
2258	1594.5262613793857
2261	25364.673004765024
2262	3885.7581380848073
2263	10167.253196451833
2265	4252.182922058858
2266	3056.8474493065337
2267	3203.901059508202
2269	3206.7294864267164
2270	1975.4686545947377
2271	2665.155235254653
2273	3212.386340264836
2274	1331.6983185427166
2278	3783.860748402502
2279	11919.317495796431
2281	3223.7000479454027
2282	2428.0825037564523
2283	2679.014077185035
2285	3991.079628864692
2287	3232.185328709586
2289	6196.065110789496
2290	1992.2665365955502
2291	9973.857572016475
2293	3240.6706094769615
2294	5032.012602155087
2297	3246.32746332364
2298	1345.5572850349795
2301	8561.312843311067
2302	1625.6389507705517
2305	4026.8633740674195
2306	1628.4673770958368
2307	2707.487228950208
2309	3263.29802487205
2310	15469.479965067036
2311	3266.1264517979967
2314	3387.7913258368985
2315	4043.6608916277196
2317	4955.252715833269
2318	4072.4957633964204
2319	2721.3460687765732
2321	6313.707620782247
2323	9064.053880618392
2326	1642.6095087635128
2327	6882.584018194897
2329	7869.8709363460675
2330	2028.049608725251
2333	3297.239148005909
2334	1366.7232374857251
2335	4078.7150682705264
2337	10317.638921477737
2338	2486.205663357973
2339	3305.724428796952
2341	3308.552855727964
2342	1653.9232141463092
2343	8355.465956663715
2345	14317.971911512072
2346	4604.38543467329
2347	3317.038136522981
2351	3322.694990387968
2353	6954.509316264106
2354	3175.644142205945
2355	4850.079443042316
2357	3331.180271187896
2359	5046.87483639562
2361	2770.9852210538047
2362	1668.0653459341813
2363	7978.272571950133
2365	18372.325175293492
2369	9240.6399585415
2370	2570.709749800922
2371	3350.979259732366
2373	6638.572146297193
2374	1676.550625037932
2377	3359.4645405419305
2378	5072.41979303472
2379	8663.57439579504
2381	3365.1213944165543
2382	1395.1961916154432
2383	3367.949821354339
2386	1685.0359041645238
2387	25346.40575853732
2389	3376.4351021695693
2390	2079.901433132858
2391	2806.0100546148706
2393	3382.091956047947
2395	4183.147880032608
2397	10813.352659158529
2398	3232.334551921612
2399	3390.5772368678345
2402	1696.3496097015852
2405	18339.770917660506
2406	1409.055147599822
2407	10488.75819969485
2409	8101.367256959131
2410	2098.886486051068
2411	3407.5477985158873
2413	8599.61598155713
2414	4029.0708314332082
2415	36224.42448229222
2417	3416.033079344011
2418	4508.255454791528
2419	12396.409513649309
2422	2577.8260039592833
2423	3424.51836017484
2426	1713.3201680804425
2427	2848.3420487828425
2429	5195.936580020794
2431	35813.83307567333
2433	2855.6492132437897
2434	1718.9770208925465
2435	4253.9859680088775
2437	3444.317348790514
2438	4684.056431798793
2441	3449.974202683357
2442	3972.885001282473
2443	5223.9727821195465
2445	4931.365594413668
2446	1727.4623001283348
2447	3458.4594835248067
2449	11022.529806354447
2451	10546.788932109042
2453	6674.916032121635
2454	1437.528114745794
2455	4289.769765801484
2458	1735.9475793850056
2459	3475.430045215507
2461	9608.530146309136
2462	1738.7760058084837
2463	2890.674043734678
2465	24819.13537238677
2467	3486.7437530150246
2469	2897.9812104274038
2470	8668.63594609855
2471	5285.510034707448
2473	3495.229033867633
2474	1747.261285092526
2477	3500.8858877707758
2478	3316.689104364789
2479	12119.96864589221
2481	2911.8400414938797
2482	4143.154836205955
2483	7349.47539367424
2485	13106.279325059377
2486	3358.347676320045
2487	2919.147209277575
2489	8866.584939272587
2490	2545.366367929763
2491	13620.529024235444
2494	5318.783332787559
2495	4358.418772306028
2497	6793.713270959382
2498	1764.231843720864
2501	12809.03319799793
2503	3537.6554381681885
2505	5052.799472113377
2506	2668.7638000151587
2507	9792.015626820632
2509	7424.2515590755165
2510	2186.521551237011
2513	5376.449529270028
2514	1472.553024682369
2515	4394.202706051325
2517	2954.172037558586
2518	1778.3739759711505
2519	6853.41281184139
2521	3563.111280777891
2522	3698.279985146191
2526	1479.8600434563152
2530	7500.4222489832855
2531	3577.253415570359
2533	8556.464105098537
2534	2696.801578344196
2537	13308.995980903605
2539	3588.567123409048
2542	5595.9972206734
2543	3594.2239773299502
2545	4446.054228056741
2546	4486.548076218503
2549	3602.7092582132377
2551	3605.537685174847
2553	12531.308287204261
2554	1803.8298141548246
2555	15613.685882882204
2557	3614.0229660612054
2558	1806.6582406299976
2559	3003.8112063158605
2561	7584.060735525564
2562	3308.4571214676735
2563	6977.026903265876
2566	1812.31509358642
2567	8668.479228716147
2569	5496.108474012864
2570	2238.3736174646688
2571	3017.670032964023
2573	11596.776560051263
2577	3024.9772059676716
2578	1820.8003730361024
2579	3645.135662663943
2581	11277.604337808407
2582	1823.6287995233058
2585	20101.534454550136
2586	1514.8849499041996
2587	7658.837483859723
2589	3038.836031766845
2590	6517.089224006984
2591	3662.106224459921
2593	3664.934651426774
2594	1832.1140789967146
2595	5352.381036575557
2598	1522.1919772828878
2599	10153.46716014122
2602	1837.770931988729
2603	9286.135738358025
2605	4552.6762077476105
2606	1840.5993584876314
2607	8780.152112362608
2609	3687.5620671703173
2611	5587.0480191911365
2613	9540.90652712608
2614	1846.2562114911834
2615	4569.473648975414
2617	3698.8757750478408
2618	13771.89671723621
2621	3704.5326289880254
2622	5064.146147315754
2623	13776.799805688128
2626	3855.2325447507183
2627	12854.231517681781
2629	7155.5238871558295
2630	2290.954661121775
2631	3088.4752058129466
2633	3721.503190814218
2634	1543.3579459835375
2635	20184.247819474243
2638	1863.226770547187
2639	27119.69521670948
2641	9418.38092284846
2642	1866.0551970630438
2643	3102.3340291305144
2647	3741.302179622013
2649	3109.641206047906
2651	7212.21144757568
2653	5678.670415568626
2654	1874.5404766216284
2657	3755.4443144915986
2658	1557.2168803156821
2659	3758.272741466196
2661	3123.500028559368
2663	3763.9295954160684
2665	24350.681939513
2666	5887.916651127345
2667	6215.752282784835
2669	9021.087609875158
2670	2486.665576608089
2671	3775.243303318505
2674	2849.275150904997
2677	3783.728584247672
2678	3927.161500224102
2679	13020.73829912971
2681	5736.792467875262
2683	3792.2138651788305
2685	5046.39948420554
2686	4488.502685463025
2687	3797.8707191340354
2689	3800.699146111966
2690	2342.806440859094
2693	3806.356000068482
2694	1578.3828473374629
2697	12392.891859118805
2698	4753.023274151479
2699	3814.841281004884
2701	13196.12863965856
2702	2879.3604027015176
2703	11447.92256526499
2705	4727.947192814305
2706	4363.715200076215
2707	3826.154988923106
2710	2361.7918021293
2711	3831.811842883503
2713	3834.640269864021
2714	5232.15383591804
2715	5105.437854935435
2717	53525.93083722288
2719	3843.125550806848
2721	3194.305208344583
2722	1922.62372775603
2723	5827.732065461544
2726	5844.85402350873
2729	3857.267685715775
2730	12688.98282572911
2731	3860.0961126981883
2733	3208.1640277318716
2734	1931.1090074195558
2735	4779.798807083562
2737	34251.288694620474
2739	9219.054572694089
2741	3874.238247613373
2742	1606.855858671538
2743	8125.73018676928
2746	1939.5942870980355
2747	14125.615950888347
2749	3885.5519555492324
2751	7027.824307978736
2753	3891.2088095183894
2755	34893.039820324084
2757	3236.637210269813
2758	2940.895295153474
2759	12438.266295211353
2761	7516.732511979267
2762	1950.907993358932
2765	16557.951787792823
2766	1620.7147847766544
2767	3911.007798416822
2769	10975.943042724839
2770	2413.643817246923
2771	9369.038258980037
2773	15215.12895160814
2774	4890.714480205584
2777	3925.1499333502916
2778	1628.0218316205903
2779	5947.391011694772
2782	4089.2397933731745
2785	4867.434297362241
2786	2968.9337641013417
2787	3271.6620285621298
2789	3942.12049527699
2791	3944.9489222654593
2794	3781.052108412191
2795	25054.899093697197
2797	3953.4342032320396
2798	1976.363832539547
2801	3959.091057210729
2802	1641.8807551067791
2803	3961.9194842003644
2805	46819.3535435813
2806	5409.655421075205
2807	6008.245136378019
2810	2449.4269792525743
2811	3300.1352140727945
2813	12305.758941062311
2814	3777.9975201500765
2815	4920.015593557867
2818	1990.5059654722347
2819	3984.5469001243455
2821	29008.76057826553
2822	4719.251708273068
2823	3313.994029766876
2827	7700.046940535627
2829	14211.279117426802
2830	2466.224905273691
2831	10104.406925222826
2833	4004.3458890677807
2834	4166.29422316611
2837	4010.0027430533046
2838	5119.291705764613
2839	9599.28001996639
2841	3335.1600305571937
2843	4018.4880240329844
2845	4971.867075861457
2846	2010.304951641546
2847	11159.033480700424
2849	41533.0943466668
2851	4029.801732008473
2854	2015.9618048461282
2855	4990.853701071504
2857	4038.287012992014
2858	2018.790231450613
2859	3356.3260314696504
2861	4043.943866981952
2863	6127.904082041482
2865	6274.257954497979
2866	2024.4470846639401
2867	15729.565247681207
2869	10231.186817163298
2870	8021.935085047173
2874	1684.212698786278
2877	7695.407277312372
2878	2032.932364494733
2879	4069.399709945598
2881	15174.610715005545
2882	3895.637161825981
2885	5042.705290289533
2886	5268.925979075145
2887	4080.713417934079
2893	7875.531376955393
2894	2044.2460709557033
2895	5847.13696062179
2897	4094.8555529236473
2899	8593.193254854747
2901	3405.9652227000183
2902	2049.902924194617
2903	4103.340833919486
2905	17709.553474176962
2906	2052.73135081616
2909	4111.826114916884
2910	2978.741138658078
2911	14991.133988061902
2913	3419.8240349172147
2914	6471.360060258793
2915	19609.250731139797
2917	4123.139822915828
2918	2061.216630689069
2919	8180.518933074386
2921	11446.612978185838
2922	1712.6857326699403
2923	14354.737842951236
2926	14060.683014536315
2927	4137.2819579183515
2929	12802.7054156955
2930	2553.860077255203
2931	3440.990036295864
2933	6276.965173225415
2935	5130.340792516561
2937	10766.323970381254
2938	4322.110308249665
2939	4154.25251992696
2941	9952.924760047004
2942	2078.1871904716336
2945	24287.526170244033
2946	1726.5446462453888
2947	6310.466365350387
2949	3462.1560377857413
2951	8743.885158586754
2953	4174.0515089446035
2954	3151.4925373971837
2955	5968.570961106729
2957	4179.708362951133
2958	6161.68021832634
2959	8059.449270353348
2962	2092.3293236604895
2963	4188.193643962157
2965	5182.922095585065
2966	2095.1577503022013
2967	14294.107775728628
2969	4196.678924974648
2971	4199.507351979138
2973	3490.6292315121327
2974	2100.8146035895243
2977	8823.790842472965
2978	2103.6430302351246
2981	8120.353495527028
2982	4141.73672492489
2983	10658.190350308661
2985	6542.764975422706
2986	2109.2998835301764
2987	13073.744887905716
2990	14481.718096855404
2991	3511.795233964516
2993	15427.13028446636
2994	1755.017688279051
2995	5234.773560436823
2998	2117.785163482306
2999	4239.105330058822
3001	4241.9337570657035
3002	5306.762614786929
3003	92876.49553131202
3005	5253.760241218948
3007	13592.06294343127
3009	13810.340185715837
3010	9570.843164722788
3011	4256.075892102462
3013	11804.392416326193
3014	4079.5487474409692
3017	6459.5279311883
3018	1768.8765972135109
3019	4267.389600134668
3021	14428.754131782549
3022	2134.755723420451
3023	4273.0464541516985
3026	5071.839053701236
3027	3554.127239156049
3029	8972.770524726599
3030	3295.2170559076308
3031	6487.563780902921
3034	7301.330460927679
3035	5305.611807547627
3037	4292.845443216125
3039	3567.9860468343677
3041	4298.502297235901
3043	10302.946588788864
3045	38350.88721358302
3046	2151.726283402887
3047	8303.668174524384
3049	4309.816005277261
3053	16093.0185236158
3054	1790.0425739358677
3055	27285.29133376765
3057	3589.1520489507557
3058	4140.4512507507
3059	38654.923803347
3061	4326.7865673437855
3062	2163.0399900819366
3063	3596.4592447187033
3065	5358.193114645422
3066	4063.678739786857
3067	4335.2718483790495
3070	2676.549365908151
3071	15086.388542489743
3073	6579.1868734207665
3074	6615.242813442811
3077	10412.374328726419
3079	4352.242410453539
3081	10190.274201600145
3082	5954.554610765547
3083	4357.899264479535
3085	5393.247320008716
3086	2180.0105501358985
3089	4366.384545519616
3090	3099.840832744403
3091	8424.272060785128
3093	3631.484053475914
3094	13178.441940997542
3095	5410.044568630825
3097	11067.823702218533
3098	2188.495830178537
3099	3638.791250639542
3101	6640.041090387775
3102	5356.025740636888
3103	13589.913338639217
3106	2194.152683546013
3107	9211.919317042531
3109	4394.6688156625305
3110	2712.332677430013
3111	13263.611781591302
3113	8482.164989196517
3115	20561.39075809081
3117	3659.957253730401
3118	2202.637963605714
3119	4408.8109507393
3121	4411.639377755075
3122	3328.591758604776
3126	1832.3745297145215
3127	18201.466460176427
3129	8188.232834680367
3130	2729.1305050762994
3131	14162.266273829875
3133	9291.824686284086
3134	2213.9516703676427
3135	105243.38357727889
3137	4434.266793886273
3138	1839.6816084991706
3139	16561.898895242877
3142	2219.608523755242
3143	6731.663819720738
3145	32233.9100376714
3147	3694.9820609695194
3149	17317.795730266134
3151	12334.144014070142
3153	3702.2892601655535
3154	5579.675315282204
3155	5516.666808706905
3157	31691.180104575666
3158	2230.9222305435424
3161	13849.66930286777
3162	6534.361896083987
3163	4471.036345118175
3165	5958.696126340589
3166	2236.5790839441775
3167	4476.693199155878
3169	4479.52162617493
3170	2764.1846026179505
3171	8614.190400353811
3173	11338.76204129259
3178	3390.1280026179948
3181	4496.492188292032
3182	7666.91811668284
3183	3737.3140664172042
3187	4504.977469352366
3189	3744.621266929078
3190	10255.311436742271
3191	4510.634323393245
3193	14433.55939140768
3194	2256.3780708798895
3197	12552.134530277592
3198	5857.830858259522
3199	6850.639802276239
3201	10757.602503409778
3202	2262.03492429953
3203	4527.604885519007
3205	5604.302336614899
3206	3420.2133433145145
3207	3765.787270430524
3209	4536.090166583635
3210	3221.273585713994
3214	2270.520204436738
3215	5621.099666493486
3217	4547.403874671602
3218	2273.3486311511906
3219	15965.601763773375
3221	4553.060728716352
3223	8783.674699968935
3226	2279.005484583149
3227	6908.7610942521915
3229	4564.374436807372
3230	11190.73725772869
3233	18829.69407687671
3235	5656.153875339203
3237	12714.541560569878
3238	2287.490764738662
3239	16711.40898809545
3241	6942.262584847698
3242	2290.3191914591716
3243	17642.675070962865
3245	26001.459245526283
3246	1903.179555754468
3247	10995.745852626776
3251	4595.487134068031
3253	4598.315561092472
3254	2298.8044716266636
3255	41493.53665064961
3257	4603.972415141726
3259	4606.800842166537
3261	3829.285281397737
3262	3481.066666691716
3263	9677.103788118582
3265	5708.735189408169
3266	6334.812843807992
3269	7000.38427193295
3270	3563.7087453969
3271	4623.771404317969
3273	3843.1440815312267
3274	2312.94660525881
3277	14355.391218716988
3278	4444.362306881169
3279	3850.4512852035314
3281	11114.490740881358
3282	1924.3455394048706
3286	7310.770550204394
3287	11758.318987285294
3289	58771.36699614292
3290	9619.058528708692
3291	3864.3100847990695
3293	16211.136554764018
3295	5760.58662330609
3297	8830.793128761681
3298	5535.930397035781
3299	4663.369382688204
3301	4666.1978097155425
3302	4864.339431556013
3305	5779.573399811824
3306	6977.28874690687
3307	4674.683090798265
3309	3885.476088145482
3310	2887.60325667773
3311	38754.073732535624
3313	4683.168371882044
3314	2341.2308725952253
3315	66401.51010091146
3317	15007.827442178886
3318	4200.276632584464
3319	4691.653652966874
3322	4502.2571100381
3323	4697.310507024007
3326	2349.7161528144957
3327	3906.6420915691874
3329	4705.795788110574
3331	4708.62421513966
3333	11207.986522841184
3334	2355.3730062986288
3335	26360.09903023807
3337	18412.55370372937
3338	2358.201433042071
3341	9909.981141419314
3342	1959.3704139112726
3343	4725.59477731658
3345	6762.9110912904625
3346	3572.687691208417
3347	4731.251631376464
3349	11343.698286237905
3351	3935.115301144744
3353	7180.897474661822
3354	5898.899144743609
3355	24371.256676911897
3358	6513.701047889331
3359	4748.222193558826
3361	4751.050620589612
3363	15292.062601856236
3365	5884.006242932172
3367	30998.869554409906
3369	3956.281305303801
3370	2939.455142390275
3371	4765.192755745218
3373	4768.021182776672
3374	3600.7254752114045
3377	9202.17339882633
3378	1980.536396833683
3379	15309.173824743511
3382	5992.7608321611115
3383	11459.855054464988
3385	5919.06045480627
3386	2392.1425540336563
3387	3977.4473095301432
3389	4790.64859903227
3390	3481.026917956801
3391	4793.477026064713
3394	2397.799407544645
3395	21957.94050073625
3397	17959.054462201846
3398	2400.6278343014433
3399	11362.92741018856
3401	12163.984131202
3403	17637.637740361974
3405	6884.345133374597
3406	5026.415717171836
3407	4816.104442328153
3409	7301.922840262767
3410	11951.338285042353
3413	4824.5897234287195
3414	2001.702380337628
3415	5971.641773316118
3417	15945.864321690418
3418	2414.7699680983537
3419	10143.998663988405
3421	9328.199476117454
3422	7421.050261455643
3423	8753.819273940164
3426	2009.0094796483634
3427	13439.686666626987
3431	18915.182513286247
3433	4852.873993770848
3434	5758.405266845967
3435	7535.790523609353
3437	7363.460180163077
3439	12307.14457143414
3441	19672.920239722942
3442	2431.740528682673
3443	9386.092009271268
3445	32795.11519631579
3446	2434.568955449657
3449	4875.501410052111
3451	42548.5232737742
3453	4054.804117597796
3454	4684.965518638107
3455	6042.480011456946
3457	4886.815118195231
3458	21908.526736079668
3459	4062.1113270873493
3461	4892.471972267407
3462	2030.1754660316801
3463	4895.300399303649
3466	2448.711089296966
3467	4900.957253376439
3469	4903.785680412987
3470	3027.090441626537
3471	12764.353753114907
3473	13630.079708045809
3477	16685.511531923952
3478	8410.48059227203
3482	2460.0247963895067
3485	30217.35506724049
3486	4033.585459941391
3487	9506.695993475347
3489	4097.136125663332
3490	3043.8879917944187
3491	4934.898377821685
3493	7482.436083909121
3494	2468.5100767173667
3495	7223.750819613219
3497	10376.876192856687
3498	5845.587370790749
3499	4946.212085973307
3502	5895.2357397465
3503	15863.13831792903
3505	6130.11555278057
3506	2476.9953570523903
3507	8193.709910296893
3511	4963.182648203707
3513	4125.609340911625
3514	3749.7865619395525
3515	28142.67900249137
3517	4971.667929320232
3518	2485.480637394504
3521	7540.557268336937
3522	2065.200334160293
3523	10451.651469991932
3526	8957.53794874647
3527	4985.810064516391
3529	4988.638491555914
3530	3079.671629602032
3531	11654.499616631996
3533	4994.295345635249
3534	8429.002563205584
3535	21341.403471225618
3538	7660.396121572357
3539	5002.780626754972
3541	5005.60905379507
3542	14791.37704145928
3543	4160.6341382536775
3545	6198.764252298294
3547	5014.0943349159415
3551	20733.267052919895
3553	60194.36712615214
3554	2510.9364784626687
3557	5028.236470119293
3558	2086.3663198156105
3559	5031.064897160247
3561	4181.80014257769
3562	5255.307439008229
3563	7632.180553787578
3565	36982.52649528902
3566	2519.42175883243
3567	19938.043648382627
3569	18873.604454088276
3570	16695.684049951302
3571	5048.03545940794
3574	2525.0786124160186
3578	2527.9070392089297
3579	4202.966146963719
3581	5062.177594616915
3583	5065.006021658988
3585	6752.916426336688
3586	4863.462235807938
3587	12157.83174365386
3589	17687.99678347764
3590	3131.5232898324784
3593	5079.148156870733
3594	2107.532305968563
3595	6286.3997850582155
3597	13232.7594099392
3598	3841.4085243314075
3599	22132.943641111473
3601	10686.239492365765
3602	2544.877599981875
3603	4231.439365127353
3605	18657.227947207586
3606	2114.839416379302
3607	5098.947146171014
3611	14173.646126040787
3613	5107.432427301064
3614	5331.224319401146
3615	6811.956488654307
3617	5113.089281388216
3619	56439.1125631287
3621	15543.442921064034
3622	2559.0197339793294
3623	5121.574562519614
3629	13000.616980928895
3631	5132.88827069606
3633	9304.634338245422
3634	7057.2456079352205
3635	6357.238132770691
3637	5141.373551829326
3638	6117.729616561392
3639	4273.771375204638
3641	9934.832980197045
3642	2136.0054050983945
3643	5149.858832963386
3646	2575.9902947998285
3647	7812.693811360717
3649	18898.281555897174
3651	4287.630165109644
3653	10842.061355799626
3655	28227.23045807923
3657	18896.897920441505
3658	8161.526245841748
3659	5172.486249324729
3661	7842.779355608531
3662	2587.3040020275353
3665	6409.819457501328
3666	6939.514612513121
3667	13127.407030707827
3669	4308.796169792147
3670	3202.3610907982115
3671	5189.456811599379
3673	5192.285238645454
3674	4987.073546532006
3677	5197.942092737863
3678	2157.1713942437573
3679	10919.117132437452
3682	3932.34747923515
3683	16171.19372090219
3685	28961.576604235222
3686	6544.5372225548845
3687	4329.96217453135
3689	82515.62135059331
3691	5217.741082063975
3693	4337.269390719069
3694	2609.93141651599
3695	6461.670856785756
3697	5226.226363205005
3701	5231.883217299446
3702	2171.0302672680177
3705	106713.46889750737
3706	6233.883273798425
3707	10110.318579837662
3709	5243.196925489331
3710	11415.33042120713
3711	4358.43539599372
3713	20513.608246585267
3714	2178.337383802993
3715	6497.455000183365
3719	5257.339060728556
3722	2629.7304042287888
3723	16025.696947185474
3727	5268.652768921423
3729	13121.254706534217
3730	3254.9422974586696
3731	44819.59980187718
3733	5277.138050066934
3734	2638.2156846870503
3737	18432.450355750487
3738	4751.04252883032
3739	5285.623331213178
3741	19305.985838087447
3742	2643.8725383291553
3743	13400.331520217072
3745	19382.998664369865
3746	2646.700965151181
3747	4400.7674066933205
3749	14732.857928197844
3754	2652.357818797168
3755	6568.29328651944
3758	2655.1862456211247
3759	10078.999805962267
3761	5316.736028755634
3763	22019.82483662777
3765	8260.306854028435
3766	4021.9209430600663
3767	5325.221309905259
3769	5328.049736955292
3770	13690.774480963235
3774	7723.34477489667
3777	4435.792199049455
3778	2669.328379750464
3779	5342.191872206647
3781	13531.581095972846
3782	8424.26050119936
3783	14203.106257966921
3785	6620.144762891371
3786	2220.669364115843
3787	8114.232544818494
3790	3306.7939351908976
3791	12858.397832107918
3793	5361.990861561842
3794	4052.0063559547816
3795	123073.00784140457
3797	5367.6477156640285
3799	16697.398372141677
3801	10677.410006713246
3802	2686.2989407264267
3803	5376.13299681789
3805	6655.92883819232
3806	5165.570648642477
3809	11310.097052563653
3810	3914.404825788651
3811	18801.855810858175
3813	18471.465224431227
3814	2694.7842212227742
3815	23073.90846879246
3817	10414.238353933206
3818	7424.203269827908
3819	18758.11871036749
3821	5401.588840283623
3823	5404.417267335753
3826	2703.2695017246283
3827	20294.719556144537
3829	8205.855584400037
3830	3342.577652958483
3831	4499.29021439018
3833	5418.55940259754
3835	33962.140080084704
3837	4506.597434286162
3838	6811.509739378698
3839	10472.130811355351
3841	15094.317860542242
3842	6463.0880343791805
3845	6724.577478685189
3846	2255.694221798888
3847	5438.358391967205
3849	4520.4562196043125
3851	5444.015246073494
3853	5446.843673126752
3854	9810.428561614037
3855	7800.121048646672
3857	49025.00972741505
3858	2263.001345946879
3859	13089.15901607591
3862	2728.7253432627235
3863	5460.985808394146
3865	6760.361638558102
3866	2731.553770103261
3867	4541.622224867554
3869	22639.434889337568
3873	4548.929445646715
3874	5716.499860909923
3877	5480.784797771587
3878	4142.945419485949
3881	5486.441651880084
3882	2276.8602114452806
3883	10598.15580728934
3885	57847.375637652796
3886	8425.840726877597
3889	5497.755360097949
3890	3394.4292799763743
3891	4570.0954513937295
3893	13198.583899940975
3894	6503.978664589866
3895	32985.41926452478
3898	2754.1811848485627
3899	8354.91694956704
3901	21569.54401887673
3902	2757.009611694323
3903	4583.954235538645
3905	31458.334943031616
3907	5523.211203592355
3909	4591.261457184416
3910	15800.846500552285
3911	5528.868057703007
3913	43126.923236698014
3914	6950.199058405185
3917	5537.353338869519
3918	2298.026201474784
3919	5540.181765925164
3921	4605.120240945166
3922	9524.936190866665
3923	5545.838620036665
3926	5796.403051391646
3927	69159.80858566488
3929	5554.323901204444
3930	4288.222393685981
3931	5557.152328260511
3934	4204.481594730443
3935	6883.051408071127
3937	17869.033838815703
3938	5348.280358516753
3939	15526.018258235585
3941	8444.49031210954
3943	5574.122890598374
3945	8159.438233104526
3946	2788.122307035026
3947	5579.77974471155
3949	10773.64107489365
3953	24334.71345600943
3954	2319.1921918769312
3955	25640.995140353087
3957	4647.4522518969325
3958	2796.6075875941888
3959	19541.79682173508
3961	13434.523633921162
3962	4232.518886572073
3963	4654.75947481256
3965	36717.712264614696
3966	2326.499321359114
3967	5608.064015281551
3970	3465.2671721394445
3973	17458.289805643348
3974	2807.921295014064
3977	20623.645098249406
3979	15645.708740625385
3981	4675.92548077204
3982	5406.174270321378
3983	8535.430265412331
3985	6970.68695951686
3986	2816.406575584656
3989	5639.176712916401
3990	21579.10664696764
3991	11851.198380073158
3994	2822.0634293010667
3995	42430.143726586924
3997	8565.51581902307
3998	2824.8918561600726
3999	22960.05635548314
4001	5656.147275266099
4002	10699.144447013086
4003	5658.975702324615
4006	2830.5487098796757
4007	5664.632556441845
4009	14365.24553815264
4010	3501.0507863324124
4011	10519.047538011979
4013	5673.117837618183
4015	32495.86813087286
4017	16277.285400672205
4019	5681.603118795114
4021	5684.431545854221
4022	2841.8624173252074
4026	7150.3504233951535
4027	5692.916827031935
4029	16908.68000473739
4030	17146.0815684332
4031	17712.614817903723
4033	19900.658557421975
4034	2850.34769791484
4035	7606.177640307304
4037	11016.65667074814
4038	2368.831306633458
4039	8655.08917595444
4042	10535.296154773147
4043	12000.176897038958
4045	7075.119664954366
4047	17677.720973834894
4049	5724.029524688534
4051	5726.8579517486105
4053	11032.335691223732
4054	2864.4898322412178
4055	7094.106617841467
4057	5735.343232929222
4058	2867.318259108028
4061	18434.778647366362
4062	2382.69016522013
4063	13793.866429060472
4065	7665.218247049966
4066	7224.60423696123
4069	12090.346465199511
4070	16334.465044949231
4071	20268.780921147598
4073	5757.970649413643
4074	5683.655468752621
4078	2881.46039344967
4079	5766.4559305963385
4081	58795.30552498665
4082	6035.539484274959
4083	4795.614291620482
4085	47562.3572122411
4087	25577.32127953502
4089	24728.47650500821
4090	3569.7000083526978
4091	5783.426492963416
4093	5786.254920024814
4094	7965.454927329391
4097	13902.259321935138
4098	2403.8561570154898
4099	5794.740201209376
4101	4816.780297464322
4102	4381.5800173081525
4103	11192.139924983707
4105	7181.742177665218
4106	2901.2593815489536
4109	8804.150158346245
4110	4137.032431251449
4111	5811.710763580161
4115	7198.539399845639
4117	16184.21654494496
4118	8941.980423275258
4119	4837.946303348761
4121	12239.328231419335
4123	87688.79763104391
4126	2915.4015159203263
4127	5834.338180077958
4129	5837.166607140456
4130	13131.208535320082
4133	5842.8234612656315
4134	8281.753601561757
4135	7233.593622236226
4137	11632.35497541713
4138	2923.8867965489617
4139	5851.308742453844
4141	21482.014289579463
4142	7359.823893091801
4143	4866.419536178517
4145	7250.390767157152
4146	2432.329286870602
4147	64754.81960568974
4151	8895.773608054697
4153	5871.107731895099
4154	9309.961428527728
4155	8592.816144203636
4157	5876.764586021707
4159	5879.593013085098
4161	18699.986950787563
4162	2940.8573578191313
4163	16363.564383917856
4166	2943.6857846991493
4169	11376.059243631242
4170	4556.721881150776
4171	22151.665993383573
